id,digit,anio,mes,fecha,municipio,zona,calles,inmueble,oferta,sup lote,sup constr,dormitorios,banios,garaje,nueva,costo total,repetidos,especiales,observaciones,s_mun,s_ofer,s_inm,s_dorm,s_ban,s_neo,s_lot,s_const,S_PRECIO,SL,SC,PRECIO,PLOTE,PCONST,PCOMT,PLTMT,base
948,rld,2012,10,7,Cochabamba,centro,av aroma,Casa,Inmobiliaria,673,,,,,2,650000,,0,,cb,otro,cas,NE,ne,no-nueva,431-696,ne,194+,1,0,1,1,0,,,1.00
949,rld,2012,10,7,Cochabamba,sudeste,campo ferial,Casa,Inmobiliaria,,,4,,1,0,170000,,0,,cb,otro,cas,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
950,rld,2012,10,7,Cochabamba,norte,subida lomas de aranjuez,Casa,Inmobiliaria,471,,3,,1,1,180000,,0,,cb,otro,cas,3,ne,nueva,431-696,ne,130-194,1,0,1,1,0,,,1.00
951,rld,2012,10,7,Cochabamba,chiquicollo,,Casa en Urb.,Inmobiliaria,3960,1130,5,,1,0,1200000,,0,,cb,otro,casurb,5+,ne,ne,697-max,273+,194+,1,1,1,1,1,1061.946903,1061.946903,1.00
952,rld,2012,10,7,Cochabamba,oeste,prox av tadeo ahenque,Casa,Inmobiliaria,,,3,2,,2,98000,,0,,cb,otro,cas,3,1-2,no-nueva,ne,ne,82-130,0,0,1,0,0,,,1.00
953,rld,2012,10,7,Cochabamba,oeste,prox av america final,Casa,Inmobiliaria,,,,,,0,129500,,0,,cb,otro,cas,NE,ne,ne,ne,ne,82-130,0,0,1,0,0,,,1.00
954,rld,2012,10,7,Cochabamba,norte,urb el bosque II prox,Casa,Inmobiliaria,300,,5,,1,1,145000,,0,,cb,otro,cas,5+,ne,nueva,144-300,ne,130-194,1,0,1,1,0,,,1.00
955,rld,2012,10,7,Cochabamba,norte,urb el bosque,Casa en Urb.,Inmobiliaria,,,2,,1,0,460000,,0,,cb,otro,casurb,1-2,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
956,rld,2012,10,7,Cochabamba,norte,urb el bosque,Casa en Urb.,Inmobiliaria,1000,,4,,1,0,426000,,0,,cb,otro,casurb,4,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
957,rld,2012,10,7,Tiquipaya,trojes,,Casa,Inmobiliaria,2060,,4,,,0,360000,,0,,tiq,otro,cas,4,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
958,rld,2012,10,7,Tiquipaya,tiquipaya,calle el caracol,Casa,Inmobiliaria,550,350,3,,,0,340000,,0,,tiq,otro,cas,3,ne,ne,431-696,273+,194+,1,1,1,1,1,971.4285714,971.4285714,1.00
959,rld,2012,10,7,Cochabamba,norte,stadium,Casa,Inmobiliaria,950,,4,,,0,620000,,0,,cb,otro,cas,4,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
960,rld,2012,10,7,Cochabamba,condebamba,,Casa en Urb.,Inmobiliaria,,,,,,0,460000,,0,,cb,otro,casurb,NE,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
961,rld,2012,10,7,Cochabamba,chiquicollo,sobre avenida,Casa,Inmobiliaria,5600,830,4,,,0,,,0,,cb,otro,cas,4,ne,ne,697-max,273+,ne,1,1,0,0,0,,,1.00
965,rld,2012,10,7,Cochabamba,norte,cala cala,Casa,Inmobiliaria,420,330,,,,1,230000,,0,,cb,otro,cas,NE,ne,nueva,301-430,273+,194+,1,1,1,1,1,696.969697,696.969697,1.00
966,rld,2012,10,7,Colcapirhua,colcapirhua,,Casa,Inmobiliaria,10000,,,,,0,600000,,0,,colc,otro,cas,NE,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
967,rld,2012,10,7,Cochabamba,oeste,prox av tadeo ahenque,Casa,Inmobiliaria,,,3,2,,2,98000,1,0,,cb,otro,cas,3,1-2,no-nueva,ne,ne,82-130,0,0,1,0,0,,,1.00
968,rld,2012,10,7,Cochabamba,oeste,prox av america final,Casa,Inmobiliaria,,,,,,0,129500,1,0,,cb,otro,cas,NE,ne,ne,ne,ne,82-130,0,0,1,0,0,,,1.00
969,rld,2012,10,7,Cochabamba,oeste,prox av tadeo ahenque y villavicencio,Casa,Inmobiliaria,250,,3,,1,0,96000,,0,,cb,otro,cas,3,ne,ne,144-300,ne,82-130,1,0,1,1,0,,,1.00
970,rld,2012,10,7,Cochabamba,norte,cruce taquiña,Casa,Inmobiliaria,250,,3,,,0,102000,,0,,cb,otro,cas,3,ne,ne,144-300,ne,82-130,1,0,1,1,0,,,1.00
971,rld,2012,10,7,Cochabamba,sud,final panamericana,Casa,Inmobiliaria,540,,6,,,0,128000,,0,,cb,otro,cas,5+,ne,ne,431-696,ne,82-130,1,0,1,1,0,,,1.00
972,rld,2012,10,7,Cochabamba,oeste,barrio el profesional,Casa,Inmobiliaria,,,2,,1,0,128000,,0,,cb,otro,cas,1-2,ne,ne,ne,ne,82-130,0,0,1,0,0,,,1.00
973,rld,2012,10,7,Cochabamba,oeste,av america oeste final,Casa,Inmobiliaria,750,,,,,1,129000,,0,,cb,otro,cas,NE,ne,nueva,697-max,ne,82-130,1,0,1,1,0,,,1.00
974,rld,2012,10,7,Cochabamba,norte,temporal,Casa,Inmobiliaria,384,,4,,1,0,132000,,0,,cb,otro,cas,4,ne,ne,301-430,ne,130-194,1,0,1,1,0,,,1.00
975,rld,2012,10,7,Sacaba,sacaba,pacata alta,Casa,Inmobiliaria,312,,5,,,0,139000,,0,,sac,otro,cas,5+,ne,ne,301-430,ne,130-194,1,0,1,1,0,,,1.00
976,rld,2012,10,7,Cochabamba,norte,cerca templo de sarco,Casa,Inmobiliaria,357,,6,,,0,139000,,0,,cb,otro,cas,5+,ne,ne,301-430,ne,130-194,1,0,1,1,0,,,1.00
977,rld,2012,10,7,Cochabamba,norte,prox circunvalcion y beiging,Casa,Inmobiliaria,350,,,,,0,144000,,0,,cb,otro,cas,NE,ne,ne,301-430,ne,130-194,1,0,1,1,0,,,1.00
978,rld,2012,10,7,Cochabamba,noroeste,hipodromo,Casa,Inmobiliaria,250,,4,,,0,149000,,0,,cb,otro,cas,4,ne,ne,144-300,ne,130-194,1,0,1,1,0,,,1.00
979,rld,2012,10,7,Cochabamba,norte,av juan de la rosa y melchor perez,Casa,Inmobiliaria,,,,,,1,154000,,0,,cb,otro,cas,NE,ne,nueva,ne,ne,130-194,0,0,1,0,0,,,1.00
980,rld,2012,10,7,Cochabamba,este,av america este final,Casa,Inmobiliaria,,,5,,,0,165000,,0,,cb,otro,cas,5+,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
981,rld,2012,10,7,Sacaba,,prox servicio de caminos,Casa,Inmobiliaria,1020,,,,,0,172000,,0,,sac,otro,cas,NE,ne,ne,697-max,ne,130-194,1,0,1,1,0,,,1.00
982,rld,2012,10,7,Cochabamba,noroeste,prox dorbiging y villavicencio,Casa,Inmobiliaria,300,,4,,,1,178000,,0,,cb,otro,cas,4,ne,nueva,144-300,ne,130-194,1,0,1,1,0,,,1.00
983,rld,2012,10,7,Cochabamba,centro,av republica y antezana,Casa,Inmobiliaria,600,,,,,0,,,0,,cb,otro,cas,NE,ne,ne,431-696,ne,ne,1,0,0,0,0,,,1.00
984,rld,2012,10,7,Cochabamba,oeste,av america oeste final,Casa,Inmobiliaria,485,,2,2,1,0,180000,,0,,cb,otro,cas,1-2,1-2,ne,431-696,ne,130-194,1,0,1,1,0,,,1.00
985,rld,2012,10,7,Cochabamba,norte,prox urb san andres,Casa,Inmobiliaria,300,,4,2,1,0,72000,,0,,cb,otro,cas,4,1-2,ne,144-300,ne,11-82,1,0,1,1,0,,,1.00
986,rld,2012,10,7,Cochabamba,este,prox univ catolica,Casa,Inmobiliaria,,,3,2,1,0,160000,,0,,cb,otro,cas,3,1-2,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
987,rld,2012,10,7,Sacaba,sacaba,prox urb bella vista,Casa,Inmobiliaria,600,,4,,1,0,298000,,0,,sac,otro,cas,4,ne,ne,431-696,ne,194+,1,0,1,1,0,,,1.00
988,rld,2012,10,7,Cochabamba,norte,prox av circunvalacion y villarroel,Casa,Inmobiliaria,,,3,2,1,0,230000,,0,,cb,otro,cas,3,1-2,ne,ne,ne,194+,0,0,1,0,0,,,1.00
989,rld,2012,10,7,Tiquipaya,tiquipaya,calle caracol,Casa,Inmobiliaria,2050,500,5,,1,0,360000,,0,,tiq,otro,cas,5+,ne,ne,697-max,273+,194+,1,1,1,1,1,720,720,1.00
990,rld,2012,10,7,Cochabamba,norte,av circunvalacion,Casa,Inmobiliaria,,,5,,1,0,290000,,0,,cb,otro,cas,5+,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
991,rld,2012,10,7,Sacaba,sacaba,prox urb bella vista,Casa,Inmobiliaria,600,,4,,1,0,298000,,0,,sac,otro,cas,4,ne,ne,431-696,ne,194+,1,0,1,1,0,,,1.00
992,rld,2012,10,7,Cochabamba,norte,av rene moreno,Casa,Inmobiliaria,,,4,,,0,178000,,0,,cb,otro,cas,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
993,rld,2012,10,7,Cochabamba,norte,av ayacucho,Casa,Inmobiliaria,1200,,5,,1,0,600000,,0,,cb,otro,cas,5+,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
994,rld,2012,10,7,Cochabamba,norte,recoleta,Casa,Inmobiliaria,611,,4,,1,0,300000,,0,,cb,otro,cas,4,ne,ne,431-696,ne,194+,1,0,1,1,0,,,1.00
995,rld,2012,10,7,Cochabamba,norte,mirador,Casa,Inmobiliaria,,,3,,1,0,165000,,0,,cb,otro,cas,3,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
996,rld,2012,10,7,Cochabamba,oeste,av america oeste,Casa en Urb.,Inmobiliaria,300,,4,,1,0,190000,,0,,cb,otro,casurb,4,ne,ne,144-300,ne,130-194,1,0,1,1,0,,,1.00
997,rld,2012,10,7,Tiquipaya,tiquipaya,en cond av ecologica,Casa en Urb.,Inmobiliaria,,,4,,1,0,140000,,0,,tiq,otro,casurb,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
998,rld,2012,10,7,Cochabamba,norte,barrio el profesional,Casa,Inmobiliaria,,,4,,1,0,178000,,0,,cb,otro,cas,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
999,rld,2012,10,7,Tiquipaya,tiquipaya,en cond av ecologica,Casa en Urb.,Inmobiliaria,,,4,,1,0,170000,,0,,tiq,otro,casurb,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1000,rld,2012,10,7,Cochabamba,este,inm univ catolica en cond,Casa en Urb.,Inmobiliaria,,,3,,1,0,145000,,0,,cb,otro,casurb,3,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1001,rld,2012,10,7,Cochabamba,norte,plazuela cala cala,Casa,Inmobiliaria,908,,6,,1,0,520000,,0,,cb,otro,cas,5+,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
1002,rld,2012,10,7,Cochabamba,,pque mariscal sta cruz,Casa,Inmobiliaria,350,,4,,,0,199000,,0,,cb,otro,cas,4,ne,ne,301-430,ne,194+,1,0,1,1,0,,,1.00
1003,rld,2012,10,7,Sacaba,sacaba,pacata central,Casa,Inmobiliaria,300,,3,,1,0,152000,,0,,sac,otro,cas,3,ne,ne,144-300,ne,130-194,1,0,1,1,0,,,1.00
1004,rld,2012,10,7,Cochabamba,norte,av juan de la rosa,Casa,Inmobiliaria,,,4,,1,0,250000,,0,,cb,otro,cas,4,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1005,rld,2012,10,7,Cochabamba,oeste,av america oeste final,Casa,Inmobiliaria,,,3,,,0,165000,,0,,cb,otro,cas,3,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1006,rld,2012,10,7,Cochabamba,noreste,prox torres sofer,Casa,Inmobiliaria,760,,4,,1,0,300000,,0,,cb,otro,cas,4,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
1007,rld,2012,10,7,Cochabamba,este,av papa paulo,Casa,Inmobiliaria,549,,4,,1,0,385000,,0,,cb,otro,cas,4,ne,ne,431-696,ne,194+,1,0,1,1,0,,,1.00
1008,rld,2012,10,7,Cochabamba,oeste,av america oeste,Casa,Inmobiliaria,,,5,,,1,145000,,0,,cb,otro,cas,5+,ne,nueva,ne,ne,130-194,0,0,1,0,0,,,1.00
1009,rld,2012,10,7,Cochabamba,norte,prox col isaac attie,Casa,Inmobiliaria,,,4,,1,0,185000,,0,,cb,otro,cas,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1010,rld,2012,10,7,Cochabamba,norte,temporal,Casa,Inmobiliaria,,,4,,1,0,185000,,0,,cb,otro,cas,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1011,rld,2012,10,7,Cochabamba,sarcobamba,en condominio,Casa en Urb.,Inmobiliaria,,,4,,1,0,158000,,0,,cb,otro,casurb,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1012,rld,2012,10,7,Tiquipaya,tiquipaya,en cond av ecologica,Casa en Urb.,Inmobiliaria,,,3,,1,0,143000,,0,,tiq,otro,casurb,3,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1013,rld,2012,10,7,Colcapirhua,colcapirhua,av b galindo km 5,Casa,Inmobiliaria,,,,,1,0,490000,,0,,colc,otro,cas,NE,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1014,rld,2012,10,7,Cochabamba,norte,barrio el profesional,Casa,Inmobiliaria,,,4,,1,0,178000,,0,,cb,otro,cas,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1015,rld,2012,10,7,Tiquipaya,tiquipaya,en cond av ecologica,Casa en Urb.,Inmobiliaria,,,4,,1,0,170000,,0,,tiq,otro,casurb,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1016,rld,2012,10,7,Cochabamba,norte,urb aranjuez,Casa en Urb.,Inmobiliaria,,,4,,1,0,158000,,0,,cb,otro,casurb,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1017,rld,2012,10,7,Cochabamba,norte,temporal,Casa,Inmobiliaria,1000,,4,,,0,270000,,0,,cb,otro,cas,4,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
1018,rld,2012,10,7,Sacaba,sacaba,pacata baja,Casa,Inmobiliaria,,,4,,1,1,125000,,0,,sac,otro,cas,4,ne,nueva,ne,ne,82-130,0,0,1,0,0,,,1.00
1019,rld,2012,10,7,Cochabamba,norte,urb el mirador,Casa en Urb.,Inmobiliaria,500,,3,,,0,199000,,0,,cb,otro,casurb,3,ne,ne,431-696,ne,194+,1,0,1,1,0,,,1.00
1020,rld,2012,10,7,Cochabamba,centro,av aroma,Casa,Inmobiliaria,670,,,,,0,580000,,0,,cb,otro,cas,NE,ne,ne,431-696,ne,194+,1,0,1,1,0,,,1.00
1021,rld,2012,10,7,Cochabamba,sudeste,av 6 de agosto,Casa,Inmobiliaria,380,,,,,0,330000,,0,,cb,otro,cas,NE,ne,ne,301-430,ne,194+,1,0,1,1,0,,,1.00
1022,rld,2012,10,7,Cochabamba,centro,calle 16 de julio y av republica,Casa,Inmobiliaria,,,,,,0,110000,,0,,cb,otro,cas,NE,ne,ne,ne,ne,82-130,0,0,1,0,0,,,1.00
1023,rld,2012,10,7,Cochabamba,centro,prox el prado bco bisa,Casa,Inmobiliaria,280,,4,,,0,286000,,0,,cb,otro,cas,4,ne,ne,144-300,ne,194+,1,0,1,1,0,,,1.00
1024,rld,2012,10,7,Cochabamba,norte,hipodromo,Casa,Inmobiliaria,500,,,,,2,149000,,0,,cb,otro,cas,NE,ne,no-nueva,431-696,ne,130-194,1,0,1,1,0,,,1.00
1025,rld,2012,10,7,Cochabamba,centro,calle junin y calama,Casa,Inmobiliaria,500,,,,,2,215000,,0,,cb,otro,cas,NE,ne,no-nueva,431-696,ne,194+,1,0,1,1,0,,,1.00
1026,rld,2012,10,7,Sacaba,sacaba,pacata alta,Casa,Inmobiliaria,,,5,,,0,139000,,0,,sac,otro,cas,5+,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1027,rld,2012,10,7,Sacaba,sacaba,urb el castillo,Casa en Urb.,Inmobiliaria,,,5,,,0,130000,,0,,sac,otro,casurb,5+,ne,ne,ne,ne,82-130,0,0,1,0,0,,,1.00
1028,rld,2012,10,7,Cochabamba,sud,pque canata,Casa,Inmobiliaria,350,,5,,,0,119000,,0,,cb,otro,cas,5+,ne,ne,301-430,ne,82-130,1,0,1,1,0,,,1.00
1029,rld,2012,10,7,Cochabamba,norte,av circunvalcion y melchor perez,Casa,Inmobiliaria,,,5,,,0,299000,,0,,cb,otro,cas,5+,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1030,rld,2012,10,7,Cochabamba,noroeste,prox cond mediterraneo,Casa,Inmobiliaria,,,3,,,0,88500,,0,,cb,otro,cas,3,ne,ne,ne,ne,82-130,0,0,1,0,0,,,1.00
1031,rld,2012,10,7,Cochabamba,norte,inm alto mirador,Casa,Inmobiliaria,,,4,,1,0,310000,,0,,cb,otro,cas,4,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1032,rld,2012,10,7,Cochabamba,norte,alto queru queru,Casa,Inmobiliaria,,,4,,1,0,258000,,0,,cb,otro,cas,4,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1033,rld,2012,10,7,Cochabamba,norte,inm av villarroel,Casa,Inmobiliaria,528,407,5,,1,0,480000,,0,,cb,otro,cas,5+,ne,ne,431-696,273+,194+,1,1,1,1,1,1179.361179,1179.361179,1.00
1034,rld,2012,10,7,Cochabamba,norte,queru queru,Casa,Inmobiliaria,313,278,3,,1,0,198000,,0,,cb,otro,cas,3,ne,ne,301-430,273+,194+,1,1,1,1,1,712.2302158,712.2302158,1.00
1035,rld,2012,10,7,Cochabamba,noreste,inm templo mormon,Casa,Inmobiliaria,200,300,4,,1,0,168000,,0,,cb,otro,cas,4,ne,ne,144-300,273+,130-194,1,1,1,1,1,560,560,1.00
1036,rld,2012,10,7,Cochabamba,norte,inm IC norte av america,Casa,Inmobiliaria,611,,3,,1,0,300000,,0,,cb,otro,cas,3,ne,ne,431-696,ne,194+,1,0,1,1,0,,,1.00
1037,rld,2012,10,7,Cochabamba,norte,,Casa,Inmobiliaria,910,,5,,1,0,510000,,0,,cb,otro,cas,5+,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
1038,rld,2012,10,7,Cochabamba,norte,av calampampa,Casa,Inmobiliaria,,,4,,1,0,215000,,0,,cb,otro,cas,4,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1040,rld,2012,10,7,Cochabamba,norte,inm IC norte av america,Casa,Inmobiliaria,1032,,6,,1,0,751296,,0,,cb,otro,cas,5+,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
1041,rld,2012,10,7,Cochabamba,norte,ticti norte inm melchor perez,Casa,Inmobiliaria,360,,3,,1,0,159000,,0,,cb,otro,cas,3,ne,ne,301-430,ne,130-194,1,0,1,1,0,,,1.00
1042,rld,2012,10,7,Cochabamba,norte,cala cala,Casa,Inmobiliaria,355,,4,,1,0,287500,,0,,cb,otro,cas,4,ne,ne,301-430,ne,194+,1,0,1,1,0,,,1.00
1044,rld,2012,10,7,Sacaba,,urb el vaticano,Casa en Urb.,Inmobiliaria,715,,4,,1,0,375000,,0,,sac,otro,casurb,4,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
1046,rld,2012,10,7,Cochabamba,norte,inm templo mormon,Casa,Inmobiliaria,,,,,1,0,278500,,0,,cb,otro,cas,NE,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1048,rld,2012,10,7,Cochabamba,norte,villa granado,Casa,Inmobiliaria,291,265,4,,1,0,161000,,0,,cb,otro,cas,4,ne,ne,144-300,169-272,130-194,1,1,1,1,1,607.5471698,607.5471698,1.00
1049,rld,2012,10,7,Cochabamba,chimba,sobre avenida,Casa,Inmobiliaria,345,204,4,,1,0,180000,,0,,cb,otro,cas,4,ne,ne,301-430,169-272,130-194,1,1,1,1,1,882.3529412,882.3529412,1.00
1050,rld,2012,10,7,Colcapirhua,,inm seminario,Casa,Inmobiliaria,,,3,,1,0,125000,,0,,colc,otro,cas,3,ne,ne,ne,ne,82-130,0,0,1,0,0,,,1.00
1051,rld,2012,10,7,Cochabamba,oeste,av america oeste,Casa,Inmobiliaria,420,,,,1,0,240000,,0,,cb,otro,cas,NE,ne,ne,301-430,ne,194+,1,0,1,1,0,,,1.00
1052,rld,2012,10,7,Cochabamba,norte,parque demetrio canelas,Casa,Inmobiliaria,520,,,,,0,583000,,0,,cb,otro,cas,NE,ne,ne,431-696,ne,194+,1,0,1,1,0,,,1.00
1053,rld,2012,10,7,Cochabamba,norte,villa candelaria,Casa,Inmobiliaria,297,,3,,1,0,85000,,0,,cb,otro,cas,3,ne,ne,144-300,ne,82-130,1,0,1,1,0,,,1.00
1054,rld,2012,10,7,Cochabamba,norte,urb san andres,Casa,Inmobiliaria,220,,3,,1,1,143750,,0,,cb,otro,cas,3,ne,nueva,144-300,ne,130-194,1,0,1,1,0,,,1.00
1056,rld,2012,10,7,Cochabamba,norte,inm jala soft,Casa,Inmobiliaria,363,,5,,1,0,320000,,0,,cb,otro,cas,5+,ne,ne,301-430,ne,194+,1,0,1,1,0,,,1.00
1057,rld,2012,10,7,Cochabamba,norte,inm mayorazgo,Casa,Inmobiliaria,330,,3,,1,0,258000,,0,,cb,otro,cas,3,ne,ne,301-430,ne,194+,1,0,1,1,0,,,1.00
1059,rld,2012,10,7,Colcapirhua,colcapirhua,inm duralit,Casa,Inmobiliaria,,,3,,1,0,169000,,0,,colc,otro,cas,3,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1060,rld,2012,10,7,Cochabamba,norte,inm mayorazgo,Casa,Inmobiliaria,330,,5,,1,1,264500,,0,,cb,otro,cas,5+,ne,nueva,301-430,ne,194+,1,0,1,1,0,,,1.00
1061,rld,2012,10,7,Cochabamba,noroeste,,Casa,Inmobiliaria,858,,5,,1,0,399000,,0,,cb,otro,cas,5+,ne,ne,697-max,ne,194+,1,0,1,1,0,,,1.00
1062,rld,2012,10,7,Cochabamba,condebamba,,Casa,Inmobiliaria,,,4,,1,0,192500,,0,,cb,otro,cas,4,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1063,rld,2012,10,7,Colcapirhua,colcapirhua,inm duralit,Casa,Inmobiliaria,,,8,,1,0,179500,,0,,colc,otro,cas,5+,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1064,rld,2012,10,7,Cochabamba,norte,urb san andres,Casa en Urb.,Inmobiliaria,267,,3,,1,0,159000,,0,,cb,otro,casurb,3,ne,ne,144-300,ne,130-194,1,0,1,1,0,,,1.00
1065,rld,2012,10,7,Cochabamba,norte,inm semapa,Casa,Inmobiliaria,,,,,,0,297000,,0,,cb,otro,cas,NE,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1066,rld,2012,10,7,Cochabamba,chimba,pque acuatico,Casa,Inmobiliaria,,,,,,0,273000,,0,,cb,otro,cas,NE,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1067,rld,2012,10,7,Cochabamba,norte,inm cine center,Casa,Inmobiliaria,338,,,,1,0,322000,,0,,cb,otro,cas,NE,ne,ne,301-430,ne,194+,1,0,1,1,0,,,1.00
1068,rld,2012,10,7,Cochabamba,norte,inm av ayacucho,Casa,Inmobiliaria,,,4,,1,0,275000,,0,,cb,otro,cas,4,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1069,rld,2012,10,7,Sacaba,sacaba,arocagua,Casa,Inmobiliaria,1040,500,4,,1,0,264500,,0,,sac,otro,cas,4,ne,ne,697-max,273+,194+,1,1,1,1,1,529,529,1.00
1070,rld,2012,10,7,Sacaba,sacaba,arocagua,Casa,Inmobiliaria,750,250,4,,1,0,205000,,0,,sac,otro,cas,4,ne,ne,697-max,169-272,194+,1,1,1,1,1,820,820,1.00
1071,rld,2012,10,7,Sacaba,sacaba,quintanilla sud,Casa,Inmobiliaria,,,9,,1,0,195000,,0,,sac,otro,cas,5+,ne,ne,ne,ne,194+,0,0,1,0,0,,,1.00
1072,rld,2012,10,7,Sacaba,sacaba,quintanilla,Casa,Inmobiliaria,332,,5,,1,0,218500,,0,,sac,otro,cas,5+,ne,ne,301-430,ne,194+,1,0,1,1,0,,,1.00
1073,rld,2012,10,7,Sacaba,sacaba,urb bella vista,Casa en Urb.,Inmobiliaria,342,,6,,1,0,310000,,0,,sac,otro,casurb,5+,ne,ne,301-430,ne,194+,1,0,1,1,0,,,1.00
1074,rld,2012,10,7,Sacaba,sacaba,urb amancayas,Casa en Urb.,Inmobiliaria,212,,3,,1,0,9200,,0,,sac,otro,casurb,3,ne,ne,144-300,ne,194+,1,0,1,1,0,,,1.00
1075,rld,2012,10,7,Sacaba,sacaba,prox urb el castillo,Casa en Urb.,Inmobiliaria,,,3,,1,0,119000,,0,,sac,otro,casurb,3,ne,ne,ne,ne,82-130,0,0,1,0,0,,,1.00
1076,rld,2012,10,7,Sacaba,sacaba,prox quintanilla,Casa en Urb.,Inmobiliaria,,,3,,1,1,170000,,0,,sac,otro,casurb,3,ne,nueva,ne,ne,130-194,0,0,1,0,0,,,1.00
1077,rld,2012,10,7,Sacaba,sacaba,prox quintanilla,Casa en Urb.,Inmobiliaria,,,3,,1,0,126500,,0,,sac,otro,casurb,3,ne,ne,ne,ne,82-130,0,0,1,0,0,,,1.00
1078,rld,2012,10,7,Sacaba,sacaba,pacata alta,Casa,Inmobiliaria,287,,4,,1,0,132000,,0,,sac,otro,cas,4,ne,ne,144-300,ne,130-194,1,0,1,1,0,,,1.00
1079,rld,2012,10,7,Colcapirhua,chacacollo,,Casa,Inmobiliaria,268,,4,,1,1,97750,,0,,colc,otro,cas,4,ne,nueva,144-300,ne,82-130,1,0,1,1,0,,,1.00
1080,rld,2012,10,7,Sacaba,sacaba,pacata alta,Casa,Inmobiliaria,,,3,,1,0,181500,,0,,sac,otro,cas,3,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
1082,rld,2012,10,7,Sacaba,sacaba,esmeralda norte,Casa,Inmobiliaria,302,,3,,1,0,65000,,0,,sac,otro,cas,3,ne,ne,301-430,ne,11-82,1,0,1,1,0,,,1.00
1084,rld,2012,10,7,Sacaba,sacaba,urb amancayas,Casa en Urb.,Inmobiliaria,439,,3,,1,0,143000,,0,,sac,otro,casurb,3,ne,ne,431-696,ne,130-194,1,0,1,1,0,,,1.00
1085,rld,2012,10,7,Sacaba,sacaba,pacata baja,Casa,Inmobiliaria,344,,3,,1,0,95000,,0,,sac,otro,cas,3,ne,ne,301-430,ne,82-130,1,0,1,1,0,,,1.00
1086,rld,2012,10,7,Sacaba,sacaba,el abra,Casa,Inmobiliaria,348,,2,,1,0,44000,,0,,sac,otro,cas,1-2,ne,ne,301-430,ne,11-82,1,0,1,1,0,,,1.00
1088,rld,2012,10,7,Sacaba,sacaba,esmeralda norte,Casa,Inmobiliaria,,,,,1,0,73500,,0,,sac,otro,cas,NE,ne,ne,ne,ne,11-82,0,0,1,0,0,,,1.00
1089,rld,2012,10,7,Cochabamba,,prox av circunvalacion,Casa,Inmobiliaria,385,,,,,0,78200,,0,,cb,otro,cas,NE,ne,ne,301-430,ne,11-82,1,0,1,1,0,,,1.00
1092,rld,2012,10,7,Sacaba,sacaba,urb amancayas,Casa en Urb.,Inmobiliaria,,,3,,,0,136000,,0,,sac,otro,casurb,3,ne,ne,ne,ne,130-194,0,0,1,0,0,,,1.00
